sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,lat,long,type_apartment,type_condo,type_cottage/cabin,type_duplex,type_flat,type_house,type_in-law,type_loft,type_manufactured,type_townhouse
1277,2,2.0,1,1,1,0,0,0,30.4135,-89.0213,1,0,0,0,0,0,0,0,0,0
570,1,1.0,1,1,1,0,0,0,33.5657,-112.187,1,0,0,0,0,0,0,0,0,0
858,2,2.0,1,1,0,0,0,0,35.2017,-111.633,1,0,0,0,0,0,0,0,0,0
3000,3,2.5,1,0,1,0,0,0,40.5171,-122.492,0,0,0,0,0,1,0,0,0,0
843,1,1.0,0,0,1,0,0,0,41.6507,-86.1623,1,0,0,0,0,0,0,0,0,0
1032,2,1.0,1,1,1,0,0,0,40.7934,-96.7479,1,0,0,0,0,0,0,0,0,0
1056,3,2.0,1,1,0,0,0,0,35.9507,-83.9734,1,0,0,0,0,0,0,0,0,0
620,1,1.0,1,1,1,0,0,0,35.2019,-111.633,1,0,0,0,0,0,0,0,0,0
1311,3,3.0,0,0,0,1,0,1,29.6808,-82.4303,1,0,0,0,0,0,0,0,0,0
1115,2,2.0,1,1,1,0,0,0,30.3659,-86.2458,1,0,0,0,0,0,0,0,0,0
580,0,1.0,1,1,1,1,0,1,25.7904,-80.1286,1,0,0,0,0,0,0,0,0,0
825,1,1.0,1,1,1,0,0,0,47.3777,-122.2,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,0,1,1,0,0,0,37.9679,-84.1769,0,0,0,1,0,0,0,0,0,0
709,1,1.0,1,1,1,0,0,0,35.1477,-90.0517,1,0,0,0,0,0,0,0,0,0
902,2,1.0,0,0,1,0,0,0,30.0948,-94.1648,1,0,0,0,0,0,0,0,0,0
1092,2,2.0,0,0,1,0,0,0,36.2682,-119.817,1,0,0,0,0,0,0,0,0,0
445,0,1.0,1,1,1,0,0,0,42.4009,-87.846,1,0,0,0,0,0,0,0,0,0
1055,2,2.0,1,1,1,0,0,0,38.953,-76.4784,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,0,0,0,0,30.3093,-97.7242,1,0,0,0,0,0,0,0,0,0
1250,2,2.5,1,1,1,0,0,0,38.185,-85.6269,1,0,0,0,0,0,0,0,0,0
1400,3,2.0,1,1,0,0,0,0,39.1401,-86.5083,1,0,0,0,0,0,0,0,0,0
550,1,1.0,1,1,0,0,0,0,36.2843,-82.3752,1,0,0,0,0,0,0,0,0,0
1102,2,2.0,1,1,0,0,0,0,47.6827,-117.104,1,0,0,0,0,0,0,0,0,0
1200,2,2.0,1,1,0,0,0,0,30.6692,-88.1975,1,0,0,0,0,0,0,0,0,0
890,2,1.0,1,1,1,0,0,0,39.6927,-75.7148,1,0,0,0,0,0,0,0,0,0
1062,2,1.5,1,1,1,0,0,0,34.0708,-81.148,1,0,0,0,0,0,0,0,0,0
1100,3,2.0,0,0,1,0,0,0,46.8568,-96.8652,1,0,0,0,0,0,0,0,0,0
1612,3,2.0,0,0,1,0,0,0,28.1762,-81.9591,0,0,0,0,0,1,0,0,0,0
980,2,1.0,1,1,0,0,0,0,47.4396,-120.336,1,0,0,0,0,0,0,0,0,0
1221,3,2.0,1,1,1,0,0,0,47.7179,-122.176,1,0,0,0,0,0,0,0,0,0
1037,2,1.0,1,1,1,0,0,0,32.7478,-83.6713,1,0,0,0,0,0,0,0,0,0
1104,2,1.0,0,0,1,0,0,0,40.0351,-76.3434,1,0,0,0,0,0,0,0,0,0
1014,2,2.0,1,1,1,0,0,0,36.9745,-86.4199,1,0,0,0,0,0,0,0,0,0
1650,1,2.0,0,0,1,0,0,0,25.7867,-80.18,1,0,0,0,0,0,0,0,0,0
900,2,1.0,0,0,1,0,0,0,47.9198,-97.0282,1,0,0,0,0,0,0,0,0,0
790,2,2.0,1,1,1,0,0,0,40.5776,-105.116,1,0,0,0,0,0,0,0,0,0
1209,2,2.0,1,1,1,0,0,0,38.9748,-104.743,1,0,0,0,0,0,0,0,0,0
695,1,1.0,0,0,1,0,0,0,30.1743,-97.8225,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,25.8643,-80.1255,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,39.8224,-88.9114,1,0,0,0,0,0,0,0,0,0
1052,2,2.0,1,1,1,0,0,0,27.5663,-99.4994,1,0,0,0,0,0,0,0,0,0
996,2,1.5,1,1,1,0,0,0,40.3025,-88.1335,1,0,0,0,0,0,0,0,0,0
1206,3,2.0,1,1,1,0,0,0,42.019,-93.4462,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,1,1,1,0,0,0,30.4996,-87.1791,1,0,0,0,0,0,0,0,0,0
1170,2,1.0,1,1,1,0,0,0,41.4274,-75.6465,0,0,0,0,0,1,0,0,0,0
1041,2,2.0,1,1,0,1,0,0,35.5971,-82.5565,1,0,0,0,0,0,0,0,0,0
750,0,1.0,1,0,1,0,0,0,41.7565,-72.7146,1,0,0,0,0,0,0,0,0,0
1586,5,2.0,1,1,1,0,0,0,41.706,-79.5492,0,1,0,0,0,0,0,0,0,0
1042,2,2.0,0,0,1,0,0,0,34.0907,-118.345,1,0,0,0,0,0,0,0,0,0
275,0,1.0,0,0,0,0,0,0,33.5865,-101.861,1,0,0,0,0,0,0,0,0,0
1200,3,1.5,1,1,1,0,0,0,39.0299,-96.8396,0,0,0,0,0,0,0,0,0,1
864,1,1.0,1,1,0,1,0,0,40.4598,-79.8224,1,0,0,0,0,0,0,0,0,0
980,1,1.0,0,0,1,0,0,0,36.0877,-94.3093,1,0,0,0,0,0,0,0,0,0
849,2,1.0,1,1,1,0,0,0,35.4418,-119.03,1,0,0,0,0,0,0,0,0,0
1128,2,0.0,1,1,1,0,0,0,30.6474,-88.2292,1,0,0,0,0,0,0,0,0,0
1248,3,2.0,1,1,1,0,0,0,36.0036,-80.0036,1,0,0,0,0,0,0,0,0,0
836,2,1.0,1,1,1,0,0,0,35.8342,-78.715,1,0,0,0,0,0,0,0,0,0
825,2,1.0,1,1,1,0,0,0,40.6152,-111.885,1,0,0,0,0,0,0,0,0,0
810,2,1.0,1,1,1,0,0,0,32.2505,-110.828,1,0,0,0,0,0,0,0,0,0
1078,2,2.0,1,1,1,0,0,0,35.0293,-85.156,1,0,0,0,0,0,0,0,0,0
1216,3,2.0,1,1,1,0,0,0,37.6041,-97.3523,0,0,0,0,0,0,0,0,1,0
713,1,1.0,0,0,1,0,0,0,38.8682,-76.8156,1,0,0,0,0,0,0,0,0,0
1297,3,2.0,0,0,1,0,0,0,40.5541,-111.954,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,25.8479,-80.2052,0,0,0,1,0,0,0,0,0,0
625,1,1.0,0,0,0,0,0,0,37.987,-121.319,1,0,0,0,0,0,0,0,0,0
672,2,1.0,1,1,0,0,0,0,29.6914,-82.3279,0,0,0,0,0,0,0,0,1,0
1050,3,1.0,1,0,1,0,0,0,39.4002,-82.1302,0,0,0,0,0,1,0,0,0,0
1013,2,2.0,1,1,0,0,0,0,33.6994,-78.9137,1,0,0,0,0,0,0,0,0,0
2186,3,2.5,1,1,1,0,0,0,34.5283,-77.4105,0,0,0,0,0,1,0,0,0,0
1849,3,2.0,0,0,1,0,0,0,39.7078,-89.6382,0,0,0,0,0,1,0,0,0,0
1265,2,2.5,1,1,0,0,0,0,27.8901,-82.5064,1,0,0,0,0,0,0,0,0,0
956,2,2.0,0,0,1,0,0,0,29.5917,-98.4686,1,0,0,0,0,0,0,0,0,0
750,1,1.0,1,1,1,0,0,0,33.529,-101.879,1,0,0,0,0,0,0,0,0,0
1250,2,2.0,0,0,1,0,0,0,37.6631,-97.2325,0,1,0,0,0,0,0,0,0,0
780,1,1.0,1,1,1,0,0,0,41.5825,-81.4865,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,1,1,1,0,0,0,39.6258,-75.5075,1,0,0,0,0,0,0,0,0,0
548,1,1.0,1,1,0,1,0,1,30.4193,-91.1764,1,0,0,0,0,0,0,0,0,0
737,1,1.0,1,1,0,0,0,0,39.0408,-95.6956,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,0,1,0,0,34.0998,-118.362,1,0,0,0,0,0,0,0,0,0
1228,2,2.0,0,0,1,0,0,0,28.7577,-81.3508,1,0,0,0,0,0,0,0,0,0
999,2,2.0,1,1,1,0,0,0,40.5438,-105.037,1,0,0,0,0,0,0,0,0,0
1209,2,2.0,0,0,1,0,0,0,30.0377,-95.5326,1,0,0,0,0,0,0,0,0,0
1100,3,1.0,1,1,1,0,0,0,47.8982,-97.0774,1,0,0,0,0,0,0,0,0,0
2350,4,2.5,0,0,0,0,0,0,35.0178,-80.5372,0,0,0,0,0,1,0,0,0,0
1560,3,2.0,1,1,1,0,0,0,36.8333,-119.662,1,0,0,0,0,0,0,0,0,0
900,2,1.5,1,1,1,1,0,0,31.9838,-81.1646,1,0,0,0,0,0,0,0,0,0
1510,3,2.0,1,1,1,0,0,0,40.8234,-77.896,1,0,0,0,0,0,0,0,0,0
1200,3,1.0,0,0,0,0,0,0,42.9499,-78.8599,1,0,0,0,0,0,0,0,0,0
1130,2,2.0,1,1,1,0,0,0,36.218,-115.171,1,0,0,0,0,0,0,0,0,0
1156,2,2.0,1,1,1,0,0,0,29.2635,-94.8344,1,0,0,0,0,0,0,0,0,0
785,2,1.0,0,0,1,0,0,0,30.1606,-85.6494,1,0,0,0,0,0,0,0,0,0
916,2,2.0,1,1,0,0,0,0,38.5511,-121.407,1,0,0,0,0,0,0,0,0,0
600,2,1.0,1,1,1,0,0,0,38.5511,-106.931,1,0,0,0,0,0,0,0,0,0
1220,2,2.5,0,0,0,0,0,0,38.3142,-104.626,0,0,0,0,0,0,0,0,0,1
855,1,1.0,1,1,1,0,0,0,35.183,-78.9786,1,0,0,0,0,0,0,0,0,0
1154,2,2.0,0,0,1,0,0,0,28.1331,-80.7112,1,0,0,0,0,0,0,0,0,0
1350,2,1.0,0,0,1,0,0,0,61.5751,-149.564,1,0,0,0,0,0,0,0,0,0
1321,2,2.0,1,1,0,0,0,1,34.761,-86.7131,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,41.3084,-96.0778,1,0,0,0,0,0,0,0,0,0
825,2,1.0,1,1,1,0,0,0,38.0717,-78.4979,1,0,0,0,0,0,0,0,0,0
1422,3,2.0,1,1,0,0,0,0,48.2257,-103.649,1,0,0,0,0,0,0,0,0,0
1100,2,2.0,1,1,1,0,0,0,27.3053,-82.4638,1,0,0,0,0,0,0,0,0,0
300,1,1.0,0,0,1,0,0,1,32.7885,-83.6683,1,0,0,0,0,0,0,0,0,0
837,2,1.5,1,1,1,0,0,0,37.1668,-93.3085,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,0,0,1,0,0,0,43.6104,-72.9857,1,0,0,0,0,0,0,0,0,0
726,1,1.0,1,1,1,0,0,0,38.8152,-104.77,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,32.4271,-99.7894,1,0,0,0,0,0,0,0,0,0
1081,2,2.0,0,0,1,0,0,0,35.4856,-97.6174,1,0,0,0,0,0,0,0,0,0
1111,2,1.5,0,0,1,0,0,0,31.5789,-84.2118,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,1,1,1,0,0,0,44.0326,-123.101,0,0,0,0,0,1,0,0,0,0
1271,2,2.0,1,1,0,1,0,0,40.4597,-74.3979,1,0,0,0,0,0,0,0,0,0
870,1,1.0,0,0,0,0,0,0,40.6887,-75.1549,1,0,0,0,0,0,0,0,0,0
1084,2,2.0,1,1,0,0,0,0,40.3849,-105.092,1,0,0,0,0,0,0,0,0,0
830,2,1.0,1,1,1,0,0,0,39.923,-82.8664,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,39.0471,-94.354,1,0,0,0,0,0,0,0,0,0
832,2,1.0,0,0,1,0,0,0,44.9279,-122.977,1,0,0,0,0,0,0,0,0,0
2500,1,1.0,1,1,1,0,0,1,40.424,-105.065,1,0,0,0,0,0,0,0,0,0
1440,3,2.0,1,1,1,0,0,0,42.7888,-83.5165,0,0,0,0,0,0,0,0,1,0
941,2,2.0,1,1,1,0,0,0,29.5944,-98.6267,1,0,0,0,0,0,0,0,0,0
800,2,1.0,0,0,0,0,0,0,61.2122,-149.86,1,0,0,0,0,0,0,0,0,0
975,2,1.0,1,1,1,0,0,0,35.5904,-77.0149,1,0,0,0,0,0,0,0,0,0
1596,3,2.0,1,1,0,0,0,0,40.8177,-96.7424,1,0,0,0,0,0,0,0,0,0
1100,3,1.0,1,1,1,0,0,0,45.5457,-94.2229,1,0,0,0,0,0,0,0,0,0
879,2,2.0,0,0,1,0,0,0,29.263,-94.8371,1,0,0,0,0,0,0,0,0,0
633,1,1.0,1,1,1,0,0,0,42.9982,-71.4191,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,1,0,0,0,31.5171,-97.1939,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,1,1,0,0,0,0,40.007,-105.243,1,0,0,0,0,0,0,0,0,0
895,2,1.5,0,0,1,0,0,0,39.4951,-119.805,1,0,0,0,0,0,0,0,0,0
1152,3,2.0,1,1,1,0,0,0,32.2768,-95.3031,0,0,0,0,0,0,0,0,1,0
885,2,1.0,1,1,1,0,0,0,33.9761,-83.3632,0,0,0,0,0,1,0,0,0,0
1195,2,2.0,1,1,0,1,0,0,40.7619,-73.4144,1,0,0,0,0,0,0,0,0,0
780,2,1.0,0,0,1,0,0,0,36.7629,-119.754,1,0,0,0,0,0,0,0,0,0
1050,2,1.0,0,0,1,0,0,0,40.0294,-76.3364,1,0,0,0,0,0,0,0,0,0
1200,3,2.0,1,1,1,0,0,0,37.3302,-120.508,1,0,0,0,0,0,0,0,0,0
1380,2,2.0,0,0,0,0,0,0,30.3311,-81.6621,1,0,0,0,0,0,0,0,0,0
1200,3,2.0,0,0,1,0,0,0,28.0091,-82.5034,0,0,0,0,0,1,0,0,0,0
600,1,1.0,1,1,0,0,0,0,28.1384,-80.6524,1,0,0,0,0,0,0,0,0,0
924,2,2.0,0,0,1,0,0,0,38.2117,-84.5562,1,0,0,0,0,0,0,0,0,0
675,2,1.0,1,1,1,0,0,0,35.079,-106.557,1,0,0,0,0,0,0,0,0,0
850,1,1.0,1,1,0,0,0,0,44.0582,-123.057,1,0,0,0,0,0,0,0,0,0
900,1,1.0,1,1,1,0,0,0,42.2642,-83.7502,1,0,0,0,0,0,0,0,0,0
900,1,1.0,0,0,0,0,0,0,42.3829,-71.1028,1,0,0,0,0,0,0,0,0,0
1577,3,2.0,1,1,0,0,0,0,44.7376,-93.1254,1,0,0,0,0,0,0,0,0,0
699,2,1.0,0,0,0,0,0,0,40.7681,-89.6026,0,0,0,0,0,1,0,0,0,0
800,2,1.0,0,0,0,0,0,0,42.3948,-83.0529,1,0,0,0,0,0,0,0,0,0
364,0,1.0,1,1,0,1,0,1,35.1653,-101.884,1,0,0,0,0,0,0,0,0,0
1319,3,2.0,1,1,1,0,0,0,33.3755,-86.8045,1,0,0,0,0,0,0,0,0,0
378,0,1.0,0,0,1,0,0,0,45.5285,-122.692,1,0,0,0,0,0,0,0,0,0
969,1,1.0,1,1,1,1,0,0,38.8565,-77.0592,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,1,0,0,0,32.6399,-83.6372,1,0,0,0,0,0,0,0,0,0
995,2,2.0,1,1,1,0,0,0,40.1221,-88.1957,1,0,0,0,0,0,0,0,0,0
1500,2,2.5,1,1,1,0,0,0,25.7635,-80.1973,0,0,0,0,0,0,0,0,0,1
904,2,1.0,1,1,0,0,0,0,40.372,-111.733,1,0,0,0,0,0,0,0,0,0
550,1,1.0,1,1,0,1,0,0,42.0321,-87.6778,1,0,0,0,0,0,0,0,0,0
1039,2,2.0,0,0,1,0,0,0,27.2889,-80.298,1,0,0,0,0,0,0,0,0,0
1021,2,1.0,1,1,1,0,0,0,42.6651,-84.5797,1,0,0,0,0,0,0,0,0,0
3800,5,3.0,0,0,0,0,0,0,38.3997,-104.689,0,0,0,0,0,1,0,0,0,0
1800,3,2.0,0,0,0,0,0,0,33.6345,-79.0403,0,0,0,0,0,1,0,0,0,0
1401,3,2.0,1,1,1,0,0,0,33.8633,-98.534,1,0,0,0,0,0,0,0,0,0
1336,3,2.0,1,1,0,0,0,0,30.6746,-96.3451,1,0,0,0,0,0,0,0,0,0
800,2,1.5,1,1,1,1,0,0,41.1108,-81.4745,1,0,0,0,0,0,0,0,0,0
1138,3,3.0,1,1,1,0,0,0,30.8726,-83.29,1,0,0,0,0,0,0,0,0,0
800,2,1.0,0,0,1,0,0,0,40.7685,-73.9588,1,0,0,0,0,0,0,0,0,0
561,1,1.0,0,0,1,0,0,0,38.8733,-94.7752,1,0,0,0,0,0,0,0,0,0
850,1,1.0,1,1,1,0,0,0,39.3286,-84.514,1,0,0,0,0,0,0,0,0,0
850,1,1.0,0,0,1,0,0,0,29.654,-82.3186,1,0,0,0,0,0,0,0,0,0
800,1,1.0,1,0,0,0,0,0,43.0769,-89.3814,1,0,0,0,0,0,0,0,0,0
1093,2,2.5,1,1,1,0,0,0,38.2753,-77.5337,1,0,0,0,0,0,0,0,0,0
1260,4,2.0,1,1,1,1,0,1,30.2315,-97.7223,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,0,0,0,0,37.9732,-84.5115,1,0,0,0,0,0,0,0,0,0
1595,2,2.0,0,1,1,0,0,0,43.6604,-116.283,0,0,0,0,0,1,0,0,0,0
925,2,2.0,1,1,1,0,0,0,39.0137,-95.7269,1,0,0,0,0,0,0,0,0,0
1440,2,2.0,0,0,1,0,0,0,40.7897,-74.4733,1,0,0,0,0,0,0,0,0,0
950,2,2.0,0,0,1,0,0,0,33.9764,-81.2256,1,0,0,0,0,0,0,0,0,0
759,2,1.0,1,1,1,1,0,0,36.7589,-119.72,1,0,0,0,0,0,0,0,0,0
1600,3,3.0,1,1,1,0,0,0,34.2313,-119.046,0,0,0,0,0,1,0,0,0,0
1090,3,2.0,1,1,1,0,0,0,29.2135,-81.0544,1,0,0,0,0,0,0,0,0,0
708,1,1.0,1,1,1,0,0,0,41.0719,-85.2352,1,0,0,0,0,0,0,0,0,0
1200,3,2.0,1,1,1,0,0,0,27.6092,-80.4014,0,0,0,0,0,1,0,0,0,0
825,1,1.0,1,1,1,0,0,0,41.7586,-72.7235,1,0,0,0,0,0,0,0,0,0
2990,3,3.0,1,1,1,1,0,0,45.541,-94.1819,0,0,0,0,0,1,0,0,0,0
981,3,1.0,0,0,1,0,0,0,36.886,-76.2545,0,0,0,0,0,1,0,0,0,0
969,2,2.0,0,0,1,0,0,0,28.3189,-81.4174,1,0,0,0,0,0,0,0,0,0
1300,3,2.0,1,1,1,0,0,0,33.6581,-95.5379,1,0,0,0,0,0,0,0,0,0
1300,3,2.0,1,1,1,0,0,0,27.0498,-82.1288,0,0,0,0,0,1,0,0,0,0
1473,3,2.0,1,1,1,0,0,0,39.7444,-104.428,0,0,0,0,0,1,0,0,0,0
700,1,1.0,1,1,0,0,0,0,42.2594,-83.6612,1,0,0,0,0,0,0,0,0,0
729,2,1.0,0,0,0,0,0,0,48.99,-122.746,0,0,0,0,0,1,0,0,0,0
1093,2,2.5,1,1,1,0,0,0,38.2753,-77.5337,1,0,0,0,0,0,0,0,0,0
2300,4,2.0,0,0,1,0,0,0,30.2331,-85.8674,0,0,0,0,0,1,0,0,0,0
875,2,1.0,0,0,1,0,0,0,41.5805,-93.7447,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,42.3195,-83.4108,1,0,0,0,0,0,0,0,0,0
629,2,1.0,1,1,1,0,0,0,30.3648,-88.5307,1,0,0,0,0,0,0,0,0,0
985,2,1.5,1,1,1,0,0,0,35.2247,-80.7795,0,0,0,0,0,0,0,0,0,1
810,1,1.0,0,0,1,0,0,0,38.2995,-77.4772,1,0,0,0,0,0,0,0,0,0
550,1,1.0,1,0,1,0,0,0,42.2413,-89.026,1,0,0,0,0,0,0,0,0,0
890,3,3.0,0,0,1,0,0,0,39.1564,-75.4955,0,0,0,0,0,1,0,0,0,0
675,1,1.0,1,1,1,0,0,0,29.5244,-98.5801,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,29.5612,-98.6117,1,0,0,0,0,0,0,0,0,0
820,2,1.0,0,0,0,0,0,0,42.1716,-85.5893,1,0,0,0,0,0,0,0,0,0
576,1,1.0,1,1,0,0,0,0,43.0148,-85.7776,1,0,0,0,0,0,0,0,0,0
490,0,1.0,1,1,1,0,0,0,34.8495,-82.4046,1,0,0,0,0,0,0,0,0,0
1056,2,2.0,0,0,1,0,0,0,46.8699,-96.8577,0,0,0,0,0,0,0,0,1,0
900,1,1.0,0,0,0,0,0,1,40.4049,-86.8901,1,0,0,0,0,0,0,0,0,0
1375,3,2.0,0,0,1,0,0,0,42.5709,-88.1287,1,0,0,0,0,0,0,0,0,0
946,2,2.0,0,0,0,0,0,0,37.2978,-107.859,0,0,0,0,0,0,0,0,0,1
830,2,1.0,1,1,0,0,0,0,47.7157,-122.172,1,0,0,0,0,0,0,0,0,0
988,3,2.0,1,1,1,1,0,0,37.9678,-87.4855,0,0,0,0,0,1,0,0,0,0
1439,3,2.5,1,1,0,0,0,0,40.3668,-111.785,1,0,0,0,0,0,0,0,0,0
1079,3,1.5,0,0,1,0,0,0,34.1952,-92.0285,1,0,0,0,0,0,0,0,0,0
652,1,1.0,1,1,1,0,0,0,27.6758,-97.3475,1,0,0,0,0,0,0,0,0,0
1000,2,1.5,1,1,1,0,0,0,35.9203,-79.0372,1,0,0,0,0,0,0,0,0,0
1065,2,2.0,1,1,1,0,0,0,37.3596,-79.2124,1,0,0,0,0,0,0,0,0,0
632,1,1.0,1,1,1,0,0,0,32.299,-95.2322,1,0,0,0,0,0,0,0,0,0
1134,2,2.0,1,1,1,0,0,0,39.5249,-119.903,1,0,0,0,0,0,0,0,0,0
1216,2,2.0,0,0,1,0,0,0,38.9676,-104.721,1,0,0,0,0,0,0,0,0,0
800,2,1.0,0,0,0,0,0,0,41.9464,-87.7042,1,0,0,0,0,0,0,0,0,0
708,1,1.0,1,1,1,0,0,0,40.5466,-111.891,1,0,0,0,0,0,0,0,0,0
1281,2,2.5,1,1,1,0,0,0,41.1901,-74.0436,0,0,0,0,0,0,0,0,0,1
750,1,1.0,0,0,1,0,0,0,40.8643,-96.6785,1,0,0,0,0,0,0,0,0,0
1280,3,2.0,1,1,1,0,0,0,35.9604,-78.9656,1,0,0,0,0,0,0,0,0,0
1600,3,3.5,0,0,1,0,0,0,40.2825,-74.3424,0,0,0,0,0,0,0,0,0,1
815,2,2.0,1,1,0,1,0,1,32.2214,-111.026,1,0,0,0,0,0,0,0,0,0
720,2,1.0,1,1,1,0,0,0,39.7096,-86.2614,0,0,0,0,0,1,0,0,0,0
1100,2,2.0,1,1,1,0,0,0,41.5012,-81.4897,1,0,0,0,0,0,0,0,0,0
3200,5,3.0,0,0,0,0,0,1,48.4677,-116.529,0,0,0,0,0,1,0,0,0,0
1160,1,1.0,1,1,0,1,0,0,42.6526,-73.7509,1,0,0,0,0,0,0,0,0,0
1408,2,2.0,1,1,0,0,0,0,40.8177,-96.7424,1,0,0,0,0,0,0,0,0,0
1100,2,1.0,0,0,1,0,0,0,41.4699,-81.8001,0,0,0,0,0,1,0,0,0,0
1156,3,2.0,1,1,1,0,0,0,33.4237,-86.8015,1,0,0,0,0,0,0,0,0,0
790,1,1.0,1,1,0,0,0,0,30.3949,-86.4692,1,0,0,0,0,0,0,0,0,0
954,1,1.0,1,1,1,0,0,0,32.7185,-117.159,1,0,0,0,0,0,0,0,0,0
890,1,1.0,1,1,0,0,0,1,32.7185,-117.159,1,0,0,0,0,0,0,0,0,0
850,1,1.0,1,0,0,0,0,0,43.1567,-77.6011,1,0,0,0,0,0,0,0,0,0
800,1,1.0,0,0,1,0,0,0,42.429,-83.375,1,0,0,0,0,0,0,0,0,0
846,2,1.0,1,1,1,1,0,0,40.6092,-111.972,1,0,0,0,0,0,0,0,0,0
697,1,1.0,0,0,1,0,0,0,35.1806,-111.67,1,0,0,0,0,0,0,0,0,0
830,1,1.0,1,1,0,1,0,0,36.8554,-76.3647,1,0,0,0,0,0,0,0,0,0
1069,2,2.0,1,1,1,0,0,0,30.5052,-97.8203,1,0,0,0,0,0,0,0,0,0
970,2,1.0,1,1,1,0,0,0,42.7531,-84.3989,1,0,0,0,0,0,0,0,0,0
1089,2,2.0,0,0,1,0,0,0,33.6825,-117.84,1,0,0,0,0,0,0,0,0,0
1136,3,2.0,1,1,1,0,0,0,34.577,-118.076,1,0,0,0,0,0,0,0,0,0
844,2,1.0,1,1,1,0,0,0,36.0948,-95.9655,1,0,0,0,0,0,0,0,0,0
857,2,1.0,0,0,0,0,0,0,42.4977,-92.3994,1,0,0,0,0,0,0,0,0,0
1678,4,1.5,1,1,1,0,0,0,42.2624,-85.6096,0,0,0,0,0,1,0,0,0,0
1217,2,2.0,0,0,1,0,0,0,37.9863,-87.6257,1,0,0,0,0,0,0,0,0,0
1015,2,2.0,0,0,1,0,0,0,34.2788,-119.165,1,0,0,0,0,0,0,0,0,0
2100,4,2.0,1,1,1,0,0,0,47.9258,-97.0811,1,0,0,0,0,0,0,0,0,0
805,2,1.0,1,1,1,0,0,0,38.2592,-85.7037,1,0,0,0,0,0,0,0,0,0
585,1,1.0,1,1,1,0,0,0,33.6372,-96.6184,1,0,0,0,0,0,0,0,0,0
1188,3,1.0,0,0,0,0,0,0,48.7431,-122.468,0,0,0,0,0,1,0,0,0,0
1100,2,1.0,0,0,1,0,0,0,39.2545,-86.6196,1,0,0,0,0,0,0,0,0,0
650,1,1.0,1,1,1,0,0,0,40.7548,-111.881,1,0,0,0,0,0,0,0,0,0
718,1,1.0,1,1,0,0,0,0,32.7183,-117.156,1,0,0,0,0,0,0,0,0,0
1093,2,2.5,1,1,1,0,0,0,38.2753,-77.5337,1,0,0,0,0,0,0,0,0,0
1296,2,1.0,0,0,0,0,0,0,41.5136,-73.9724,0,0,0,0,0,1,0,0,0,0
1200,2,2.5,0,0,1,0,0,0,26.2807,-98.1478,1,0,0,0,0,0,0,0,0,0
885,2,1.0,1,1,1,0,0,0,39.03,-84.559,1,0,0,0,0,0,0,0,0,0
1120,3,2.0,1,1,1,0,0,0,39.8544,-89.6544,0,0,0,0,0,1,0,0,0,0
1095,2,2.0,1,1,1,0,0,0,33.7024,-117.828,1,0,0,0,0,0,0,0,0,0
725,1,1.0,1,1,1,0,0,0,34.8337,-92.3289,1,0,0,0,0,0,0,0,0,0
778,1,1.0,1,1,0,1,0,0,38.0601,-122.149,1,0,0,0,0,0,0,0,0,0
650,1,1.0,0,0,1,0,0,0,32.8667,-117.214,1,0,0,0,0,0,0,0,0,0
288,0,1.0,1,1,1,0,0,0,41.0911,-85.0741,1,0,0,0,0,0,0,0,0,0
1050,3,2.0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0
1015,2,1.0,0,0,0,0,0,0,39.6957,-104.936,1,0,0,0,0,0,0,0,0,0
763,1,1.0,1,1,0,0,0,0,30.1603,-92.0411,1,0,0,0,0,0,0,0,0,0
1107,3,2.0,1,1,1,0,0,0,27.4558,-82.6126,1,0,0,0,0,0,0,0,0,0
10500,3,1.0,0,0,1,0,0,0,43.012,-85.6309,0,0,0,0,0,1,0,0,0,0
1294,2,2.0,1,1,0,1,0,0,36.161,-115.27,1,0,0,0,0,0,0,0,0,0
750,2,1.5,1,1,1,0,0,0,31.9412,-102.403,1,0,0,0,0,0,0,0,0,0
